"","X","d","d_h","h","a","mean_diff","mean_h","mean_p","U95","L95","U90","L90","U80","L80","C95","C90","C80","d_hat"
"123",18,-2,0,3,0.1,2.11076492392219,0.142261689087194,-1.968503234835,-0.295934465652218,-2.71067571105177,-0.457900854638336,-2.4735380109297,-0.649389602566425,-2.21263772174846,0.794,0.888,0.95,-1.41020564552767
"124",19,-2,1,3,0.1,3.00796699124254,1.03946375640754,-1.968503234835,-0.163935049725187,-2.58320923661289,-0.32916168365663,-2.34851076056807,-0.523071424791984,-2.0888329813263,0.68,0.804,0.914,-1.28673231751199
"125",20,-2,2,3,0.1,3.99335117382058,2.02484793898558,-1.968503234835,-0.0166802864110862,-2.3607642593256,-0.180912687206007,-2.13720250799875,-0.372599492106563,-1.88869555538726,0.52,0.708,0.834,-1.1140867694336
"126",21,-2,3,3,0.1,4.428888732975,2.46038549814,-1.968503234835,-0.0530947547735576,-2.44538545444415,-0.217679283728791,-2.21614659644481,-0.412818969735038,-1.96287299172471,0.564,0.724,0.85,-1.17012915088331
"127",22,-2,-3,1,0.3,1.70486930133242,-3.67327790332449,-1.968503234835,-1.01603318169465,-3.98907600324373,-1.20183406239165,-3.6834158021792,-1.42434930688066,-3.34648940412616,0.992,0.996,1,-2.35014787800069
"128",23,-2,-2,1,0.3,0.749406263900814,-2.51176653131703,-1.968503234835,-0.854459514144371,-3.6681027829719,-1.03183640643958,-3.37993932991466,-1.24477368633513,-3.06313464239152,0.982,0.992,1,-2.12203790249329
"129",24,-2,-1,1,0.3,1.42499999907249,-0.54657274640837,-1.968503234835,-0.447391777204099,-2.93144205016612,-0.611988622586065,-2.68571135318199,-0.806993238397776,-2.41419838465343,0.88,0.944,0.984,-1.58682964583744
"130",25,-2,0,1,0.3,2.04020440602849,0.0717011711934899,-1.968503234835,-0.30145370658142,-2.71508639366783,-0.463204275472333,-2.47818732445409,-0.654586854681246,-2.21693670602556,0.794,0.89,0.954,-1.41504603805687
"131",26,-2,1,1,0.3,3.37490198019473,1.40639874535974,-1.968503234835,-0.0234997318373872,-2.33324964370814,-0.184056926072306,-2.11412268641944,-0.373451853360766,-1.86871430740586,0.534,0.71,0.844,-1.10454402528321
"132",27,-2,2,1,0.3,3.13974977117042,1.17124653633543,-1.968503234835,-0.102004374630074,-2.47633821535382,-0.265995275918723,-2.24868236136848,-0.457931844742997,-1.99533579502333,0.632,0.758,0.88,-1.20860712545605
"133",28,-2,3,1,0.3,3.61974766259161,1.65124442775662,-1.968503234835,-0.14763444743855,-2.60910835867592,-0.315325493025449,-2.37024180262271,-0.514272441927206,-2.10738124139621,0.666,0.788,0.896,-1.29074827952248
"134",29,-2,-3,2,0.3,0.95283524635119,-2.78717912332561,-1.968503234835,-1.07907910456422,-3.71384470180371,-1.24639179288461,-3.44553882626276,-1.44622361754199,-3.1502211384483,1,1,1,-2.26970353912041
"135",30,-2,-2,2,0.3,0.563367876967742,-1.94318586832602,-1.968503234835,-0.861120399392838,-3.27968319237747,-1.01881739756236,-3.03916113016658,-1.20666466256652,-2.77377946821766,0.996,1,1,-1.96653528086187
"136",31,-2,-1,2,0.3,1.57725517362412,-0.391822824298106,-1.968503234835,-0.307748657974398,-2.3991515426741,-0.453467482288632,-2.1979437818758,-0.622474545660468,-1.97580952335959,0.862,0.94,0.984,-1.28377387552878
"137",32,-2,0,2,0.3,2.2569663185474,0.288463083712399,-1.968503234835,-0.0541140814573094,-2.07458127188899,-0.196635289983967,-1.88409710780282,-0.363309435109926,-1.67266968153824,0.59,0.762,0.892,-1.00495700256831
"138",33,-2,1,2,0.3,3.32414719247768,1.35564395764268,-1.968503234835,0.271513788545402,-1.7277399551205,0.126429442516869,-1.54399205751925,-0.0423910989663114,-1.33927904059141,0.16,0.34,0.58,-0.679926357859108
"139",34,-2,2,2,0.3,3.76959364779474,1.80109041295974,-1.968503234835,0.382261162782646,-1.60217075208915,0.236836535693049,-1.4227351545342,0.0670284152662689,-1.22149079887488,0.096,0.19,0.398,-0.567742823222293
"140",35,-2,3,2,0.3,4.26571139689905,2.29720816206405,-1.968503234835,0.322315764047291,-1.75623213683013,0.170293923719641,-1.5653735371562,-0.00657664663093586,-1.35389949499582,0.144,0.294,0.516,-0.669976683078848
"141",36,-2,-3,3,0.3,1.27006009082313,-3.19769927892378,-1.968503234835,-1.31421351873698,-3.90073131343869,-1.47726296094158,-3.63606899237851,-1.67184366164159,-3.34500140672511,1,1,1,-2.4796325357076
"142",37,-2,-2,3,0.3,0.647828911913096,-2.33441148989913,-1.968503234835,-1.06189343535291,-3.43527849363778,-1.21514065733528,-3.19546025063155,-1.3973276607405,-2.93354941102467,1,1,1,-2.14115649336049
"143",38,-2,-1,3,0.3,1.31504211317796,-0.659136548132222,-1.968503234835,-0.385168121762168,-2.33471217428386,-0.520637621757342,-2.14853485928359,-0.678675876613215,-1.94204393415865,0.938,0.984,0.992,-1.29596027042629
"144",39,-2,0,3,0.3,2.11076492392219,0.142261689087194,-1.968503234835,-0.0113912856902865,-1.83924087348823,-0.141872345832852,-1.66950347118018,-0.294344476717299,-1.48041461819757,0.528,0.732,0.882,-0.876777720726691
"145",40,-2,1,3,0.3,3.00796699124254,1.03946375640754,-1.968503234835,0.319660333900802,-1.5442034694753,0.183166511134858,-1.37505164619013,0.0247434755533591,-1.18524978316162,0.104,0.228,0.464,-0.571062862658894
"146",41,-2,2,3,0.3,3.99335117382058,2.02484793898558,-1.968503234835,0.65599022302995,-1.15962994870834,0.51849351381744,-1.00014517639651,0.359741012271522,-0.820109153159292,0,0.006,0.084,-0.224047302366332
"147",42,-2,3,3,0.3,4.428888732975,2.46038549814,-1.968503234835,0.624749264109021,-1.26246191337051,0.481983058755538,-1.09640607998649,0.316762250486767,-0.908995628786727,0,0.03,0.124,-0.289485815723814
"148",43,-2,-3,1,0.5,1.70486930133242,-3.67327790332449,-1.968503234835,-1.2369094907176,-4.17146729672938,-1.41862349468034,-3.86745951093462,-1.63668113880012,-3.53453995868548,1,1,1,-2.5507638651405
"149",44,-2,-2,1,0.5,0.749406263900814,-2.51176653131703,-1.968503234835,-0.983328219623614,-3.67143358217656,-1.15358198695188,-3.39658856765787,-1.3575843183485,-3.09394496180646,0.996,1,1,-2.19620560985947
"150",45,-2,-1,1,0.5,1.42499999907249,-0.54657274640837,-1.968503234835,-0.390840360720558,-2.63073875766894,-0.543142589878057,-2.41295037277064,-0.721678418428893,-2.1716724595372,0.886,0.95,0.986,-1.42816680078211
"151",46,-2,0,1,0.5,2.04020440602849,0.0717011711934899,-1.968503234835,-0.179891404274142,-2.33782468725001,-0.329707760462863,-2.13132176510658,-0.505115949131261,-1.90201277954587,0.734,0.852,0.94,-1.18729914283861
"152",47,-2,1,1,0.5,3.37490198019473,1.40639874535974,-1.968503234835,0.23202822093303,-1.82901325808442,0.0833294888487732,-1.63796410160946,-0.0905419414233227,-1.42573039996231,0.216,0.386,0.634,-0.746969080707323
"153",48,-2,2,1,0.5,3.13974977117042,1.17124653633543,-1.968503234835,0.123115857885466,-2.00708350416777,-0.0284720898083741,-1.80855450874585,-0.206395991271497,-1.58656396437634,0.354,0.552,0.738,-0.883174375524747
"154",49,-2,3,1,0.5,3.61974766259161,1.65124442775662,-1.968503234835,0.0756456665320455,-2.16090938481109,-0.0825919378654716,-1.95097565671708,-0.268180247209522,-1.71665333100985,0.402,0.616,0.776,-0.97820808242582
"155",50,-2,-3,2,0.5,0.95283524635119,-2.78717912332561,-1.968503234835,-1.27817857502224,-3.71942485527409,-1.43438542731708,-3.47192756284529,-1.62117041612871,-3.20078237662075,1,1,1,-2.38558649230064
"156",51,-2,-2,2,0.5,0.563367876967742,-1.94318586832602,-1.968503234835,-0.969803569278149,-3.13930690567978,-1.11546581947457,-2.92465183239553,-1.2868529950692,-2.68936283113346,1,1,1,-1.96878218499953
"157",52,-2,-1,2,0.5,1.57725517362412,-0.391822824298106,-1.968503234835,-0.236065217363496,-2.02957148961919,-0.363427593297118,-1.86320736307328,-0.51232740702587,-1.67653643509795,0.856,0.942,0.986,-1.08351690775327
"158",53,-2,0,2,0.5,2.2569663185474,0.288463083712399,-1.968503234835,0.103228511369219,-1.62052191688932,-0.021469481494449,-1.46311832055288,-0.167172850864488,-1.28726804445289,0.326,0.566,0.78,-0.718322334373405
"159",54,-2,1,2,0.5,3.32414719247768,1.35564395764268,-1.968503234835,0.57168739724924,-1.15333025671126,0.442953350195005,-1.00095776187441,0.293817118118953,-0.829204714824234,0,0.01,0.104,-0.261238182880879
"160",55,-2,2,2,0.5,3.76959364779474,1.80109041295974,-1.968503234835,0.735206805465342,-0.989901933065092,0.603956900312968,-0.83953632570536,0.452602511122524,-0.669708522358289,0,0,0.014,-0.103415687762444
"161",56,-2,3,2,0.5,4.26571139689905,2.29720816206405,-1.968503234835,0.693696024822639,-1.13861586233832,0.553795578400499,-0.97790381665688,0.393118293658239,-0.797530007488899,0,0.004,0.074,-0.196538483943576
"162",57,-2,-3,3,0.5,1.27006009082313,-3.19769927892378,-1.968503234835,-1.57230965602869,-3.95726675154659,-1.72404476938204,-3.71545035564917,-1.90502585234312,-3.449712094279,1,1,1,-2.65166105189409
"163",58,-2,-2,3,0.5,0.647828911913096,-2.33441148989913,-1.968503234835,-1.22391127381916,-3.34050116615195,-1.36422726919793,-3.12985112815111,-1.52909216064588,-2.89774001313343,1,1,1,-2.19374688592419
"164",59,-2,-1,3,0.5,1.31504211317796,-0.659136548132222,-1.968503234835,-0.355545572832383,-1.9983392790906,-0.47144649930637,-1.84542356144777,-0.607730171990914,-1.67543434799487,0.97,0.992,1,-1.13174108498356
"165",60,-2,0,3,0.5,2.11076492392219,0.142261689087194,-1.968503234835,0.119954609247969,-1.41031530556125,0.00796616342890493,-1.27235569680885,-0.122329398960057,-1.11803675535353,0.244,0.482,0.76,-0.613143044513058
"166",61,-2,1,3,0.5,3.00796699124254,1.03946375640754,-1.968503234835,0.58096142164025,-0.996442544019367,0.463537816517684,-0.856872388431754,0.327441843365192,-0.699739817672692,0,0,0.05,-0.180317325935298
"167",62,-2,2,3,0.5,3.99335117382058,2.02484793898558,-1.968503234835,1.04845794500384,-0.515100417846473,0.927297191617658,-0.382050283518833,0.78742431794208,-0.230568796573982,0,0,0,0.281425854421451
"168",63,-2,3,3,0.5,4.428888732975,2.46038549814,-1.968503234835,1.05379494858642,-0.59407611520748,0.925655820994709,-0.454757148872769,0.777924666084675,-0.296162929143024,0,0,0,0.243719289584667
"169",64,-2,-3,1,0.7,1.70486930133242,-3.67327790332449,-1.968503234835,-1.42547534997728,-4.32239338302191,-1.60372369117018,-4.02362279071745,-1.81911808074587,-3.69456106410155,1,1,1,-2.72174522733908
"170",65,-2,-2,1,0.7,0.749406263900814,-2.51176653131703,-1.968503234835,-1.091717662934,-3.66781657747595,-1.25607969159082,-3.4055808853032,-1.45144059801296,-3.11690710601761,1,1,1,-2.25644376928937
"171",66,-2,-1,1,0.7,1.42499999907249,-0.54657274640837,-1.968503234835,-0.351515450056273,-2.40912599280534,-0.493241273560058,-2.21182897622512,-0.659971840816934,-1.9933733147187,0.888,0.96,0.992,-1.31129355153226
"172",67,-2,0,1,0.7,2.04020440602849,0.0717011711934899,-1.968503234835,-0.0912362338608653,-2.06260920860632,-0.230528678982866,-1.87700156020625,-0.392849747020739,-1.67100368707131,0.66,0.804,0.926,-1.01891943954719
"173",68,-2,1,1,0.7,3.37490198019473,1.40639874535974,-1.968503234835,0.431015460696267,-1.45657406318606,0.291332204514924,-1.28674275105562,0.129429962531718,-1.09563812892411,0.05,0.126,0.328,-0.474648373696598
"174",69,-2,2,1,0.7,3.13974977117042,1.17124653633543,-1.968503234835,0.298708139007809,-1.65461823920468,0.156537416042824,-1.47601650922092,-0.00878334087387703,-1.27689141042623,0.13,0.304,0.518,-0.632262976267949
"175",70,-2,3,1,0.7,3.61974766259161,1.65124442775662,-1.968503234835,0.25763953989317,-1.81469999494289,0.107388534323529,-1.62406064811469,-0.0681470657460091,-1.41100236607386,0.192,0.368,0.608,-0.728355605960872
"176",71,-2,-3,2,0.7,0.95283524635119,-2.78717912332561,-1.968503234835,-1.42671290678524,-3.7102246389832,-1.57486776804347,-3.48213638516512,-1.75089907707634,-3.23038235040358,1,1,1,-2.46794261330527
"177",72,-2,-2,2,0.7,0.563367876967742,-1.94318586832602,-1.968503234835,-1.05548278348475,-3.03364810156062,-1.18892054582054,-2.84240820726073,-1.34662978382116,-2.63003268505336,1,1,1,-1.97169868912652
"178",73,-2,-1,2,0.7,1.57725517362412,-0.391822824298106,-1.968503234835,-0.196842613686606,-1.79203028818965,-0.311368187567921,-1.64580459153711,-0.445868964073759,-1.48295031269563,0.858,0.946,0.992,-0.956017808606146
"179",74,-2,0,2,0.7,2.2569663185474,0.288463083712399,-1.968503234835,0.202813744930026,-1.33091442740069,0.0897619018712943,-1.19353215707399,-0.041618129633291,-1.03855378556259,0.124,0.316,0.614,-0.53357147491193
"180",75,-2,1,2,0.7,3.32414719247768,1.35564395764268,-1.968503234835,0.774152589411981,-0.76913392183853,0.656969352955475,-0.636019239563421,0.520942232351366,-0.484117150974133,0,0,0,0.0231203579380663
"181",76,-2,2,2,0.7,3.76959364779474,1.80109041295974,-1.968503234835,0.977039852107548,-0.574169074054521,0.85781354291954,-0.44186218794261,0.720120706635595,-0.290972383799675,0,0,0,0.218019737857448
"182",77,-2,3,2,0.7,4.26571139689905,2.29720816206405,-1.968503234835,0.968762802002247,-0.702765891395292,0.839562621640529,-0.560238376799473,0.690595725941591,-0.398001522172275,0,0,0,0.149741233866495
"183",78,-2,-3,3,0.7,1.27006009082313,-3.19769927892378,-1.968503234835,-1.75498154950126,-3.98472954202829,-1.89849173327131,-3.75985565871873,-2.06935701326936,-3.51219405958652,1,1,1,-2.76757366782579
"184",79,-2,-2,3,0.7,0.647828911913096,-2.33441148989913,-1.968503234835,-1.34217451666831,-3.26727334206754,-1.4706841624343,-3.07853503609033,-1.62226197791216,-2.870190348997,1,1,1,-2.2291787966944
"185",80,-2,-1,3,0.7,1.31504211317796,-0.659136548132222,-1.968503234835,-0.345080593973531,-1.79380079217367,-0.448798587831182,-1.66112931514508,-0.571050624701784,-1.51296865496378,0.984,1,1,-1.03428548720616
"186",81,-2,0,3,0.7,2.11076492392219,0.142261689087194,-1.968503234835,0.192784416769049,-1.15108147428237,0.0925158762909642,-1.03189690909344,-0.0238584348876135,-0.898252768707267,0.068,0.258,0.596,-0.455753906040883
"187",82,-2,1,3,0.7,3.00796699124254,1.03946375640754,-1.968503234835,0.742109718294264,-0.648909584425019,0.636715824174952,-0.527935724593679,0.514903095179085,-0.391246387622083,0,0,0,0.0661648011728287
"188",83,-2,2,3,0.7,3.99335117382058,2.02484793898558,-1.968503234835,1.30149909852964,-0.0947945919638702,1.1914518950575,0.0215928133404429,1.06451091007907,0.154637890998506,0,0,0,0.611324781223676
"189",84,-2,3,3,0.7,4.428888732975,2.46038549814,-1.968503234835,1.35072551905127,-0.144503973197044,1.23292758631522,-0.0202420622737017,1.09632760674374,0.12172670094259,0,0,0,0.610227630388644
"190",85,-2,-3,1,1,1.70486930133242,-3.67327790332449,-1.968503234835,-1.66162829618145,-4.51220458163121,-1.83644441586744,-4.21829609194442,-2.04875613934418,-3.89445742757404,1,1,1,-2.93654308182151
"191",86,-2,-2,1,1,0.749406263900814,-2.51176653131703,-1.968503234835,-1.22395685379735,-3.65812886875699,-1.38006021622551,-3.41191107816483,-1.56650882519992,-3.14180928646008,1,1,1,-2.32821742245941
"192",87,-2,-1,1,1,1.42499999907249,-0.54657274640837,-1.968503234835,-0.314616788755003,-2.16313997450693,-0.443974536972973,-1.98930252245832,-0.59577168190746,-1.79522372631677,0.914,0.966,0.992,-1.183415186012
"193",88,-2,0,1,1,2.04020440602849,0.0717011711934899,-1.968503234835,0.00224021230972347,-1.76063126875139,-0.124249142768172,-1.59749440119294,-0.271514341112487,-1.41607516608856,0.502,0.722,0.88,-0.834139612705159
"194",89,-2,1,1,1,3.37490198019473,1.40639874535974,-1.968503234835,0.654991470910459,-1.03945292349255,0.527744820212883,-0.890950091484797,0.380274863190516,-0.722052752984808,0,0,0.044,-0.165174068091843
"195",90,-2,2,1,1,3.13974977117042,1.17124653633543,-1.968503234835,0.499772802908166,-1.25761947471166,0.370134062035258,-1.10065582375847,0.21847617171071,-0.92375621698661,0.002,0.062,0.164,-0.345485075859821
"196",91,-2,3,1,1,3.61974766259161,1.65124442775662,-1.968503234835,0.482157020025378,-1.40918326573852,0.341467461838782,-1.24020995361612,0.177899173001311,-1.05055001470698,0.024,0.11,0.266,-0.428415206024461
"197",92,-2,-3,2,1,0.95283524635119,-2.78717912332561,-1.968503234835,-1.59343265950294,-3.69541417366232,-1.73079793415469,-3.48662253055334,-1.89438639611923,-3.25622401596704,1,1,1,-2.55579724289397
"198",93,-2,-2,2,1,0.563367876967742,-1.94318586832602,-1.968503234835,-1.150518221363,-2.91838342495788,-1.27097201367719,-2.75077358945117,-1.4142751391386,-2.56319213295233,1,1,1,-1.97524881520798
"199",94,-2,-1,2,1,1.57725517362412,-0.391822824298106,-1.968503234835,-0.164697259768104,-1.55811306471664,-0.266421686051786,-1.43283456431311,-0.385572867151551,-1.29262977178112,0.868,0.96,0.992,-0.832968445590853
"200",95,-2,0,2,1,2.2569663185474,0.288463083712399,-1.968503234835,0.292822812562476,-1.04169751481716,0.19298524359736,-0.924897747547685,0.076604369277359,-0.79310106688655,0.002,0.078,0.304,-0.353554037638371
"201",96,-2,1,2,1,3.32414719247768,1.35564395764268,-1.968503234835,0.972648562896887,-0.380513499938713,0.868371782415817,-0.265302953731301,0.748259252057557,-0.133765826909479,0,0,0,0.310252113600862
"202",97,-2,2,2,1,3.76959364779474,1.80109041295974,-1.968503234835,1.22416621134486,-0.146899597116379,1.11692873415905,-0.0313317804111829,0.993250928483907,0.0998761077436029,0,0,0,0.54872378451236
"203",98,-2,3,2,1,4.26571139689905,2.29720816206405,-1.968503234835,1.27341032758308,-0.232504392193057,1.15413729999519,-0.107075507908297,1.01718685533794,0.0360760926006322,0,0,0,0.528280729669321
"204",99,-2,-3,3,1,1.27006009082313,-3.19769927892378,-1.968503234835,-1.95271629067776,-4.00111650719773,-2.08600024974639,-3.7963718579809,-2.24365432098729,-3.5705903925394,1,1,1,-2.88665877668316
"205",100,-2,-2,3,1,0.647828911913096,-2.33441148989913,-1.968503234835,-1.46755628206772,-3.18273597659323,-1.58300739259044,-3.01824219595593,-1.7201432298079,-2.8344450499478,1,1,1,-2.2632137899065
"206",101,-2,-1,3,1,1.31504211317796,-0.659136548132222,-1.968503234835,-0.343270937637469,-1.59524965653245,-0.434427278404881,-1.48371808478254,-0.541792108225389,-1.35788712908957,1,1,1,-0.944246997401831
"207",102,-2,0,3,1,2.11076492392219,0.142261689087194,-1.968503234835,0.250975340419006,-0.90553826291133,0.163605345141706,-0.80564555387608,0.0624473314850379,-0.691568092539587,0,0.064,0.292,-0.310920007419444
"208",103,-2,1,3,1,3.00796699124254,1.03946375640754,-1.968503234835,0.887758845980394,-0.313532106186353,0.795800445415307,-0.211473464196841,0.689039014570941,-0.0947119583720227,0,0,0,0.30017137319516
"209",104,-2,2,3,1,3.99335117382058,2.02484793898558,-1.968503234835,1.54134831124125,0.3142922632464,1.4441498740343,0.415277393129171,1.33140704927974,0.53115033215543,0,0,0,0.932136852276676
"210",105,-2,3,3,1,4.428888732975,2.46038549814,-1.968503234835,1.65182957070799,0.317113548319306,1.54397588869409,0.426042286900016,1.42072588266094,0.550409001247439,0,0,0,0.985879413995509
"211",1,-1,-3,1,0.1,2.56580005827762,-3.67327790332449,-1.10747784504687,-0.0911450593138394,-2.69097812883146,-0.26376921749812,-2.43209185655901,-0.468561563438994,-2.14757252080956,0.542,0.668,0.802,-1.28422995227098
"212",2,-1,-2,1,0.1,1.45517908475136,-2.51176653131703,-1.10747784504687,-0.0412715113343483,-2.6019125227229,-0.212162654365047,-2.34783740785909,-0.414852347353486,-2.06912928471941,0.51,0.64,0.77,-1.21878234837901
"213",3,-1,-1,1,0.1,0.68445309108956,-0.54657274640837,-1.10747784504687,0.094156258887157,-2.36892313767259,-0.0731638451307653,-2.12818118986785,-0.270741631784322,-1.86237440585783,0.386,0.522,0.69,-1.04547411797404
"214",4,-1,0,1,0.1,1.18733465754586,0.0717011711934899,-1.10747784504687,0.148695324227691,-2.29161212103733,-0.0176258975036266,-2.05219542852532,-0.213627208173993,-1.78976455502659,0.35,0.48,0.638,-0.981739497662614
"215",5,-1,1,1,0.1,2.51387659040661,1.40639874535974,-1.10747784504687,0.257255457063699,-2.14706916720314,0.0909303759331112,-1.91478022471154,-0.104739776399244,-1.6586634998914,0.284,0.39,0.55,-0.863021115857899
"216",6,-1,2,1,0.1,2.2787243813823,1.17124653633543,-1.10747784504687,0.228396051531461,-2.19906092426068,0.0618840447149826,-1.96434960656973,-0.134736061069686,-1.70454280329398,0.296,0.422,0.576,-0.900599699209158
"217",7,-1,3,1,0.1,2.75872227280349,1.65124442775662,-1.10747784504687,0.219265447479099,-2.24081511526615,0.0500013719949434,-2.00289786595744,-0.148768551141274,-1.73947997188808,0.312,0.442,0.584,-0.924476820714273
"218",8,-1,-3,2,0.1,1.70914568725712,-2.78717912332561,-1.10747784504687,-0.181933687203726,-2.68695233984912,-0.348844287741959,-2.43870698597885,-0.545526594474492,-2.16570787484335,0.62,0.74,0.866,-1.33321617355688
"219",9,-1,-2,2,0.1,0.969479536313632,-1.94318586832602,-1.10747784504687,-0.104954316774271,-2.54551043594133,-0.269901767356427,-2.3060745758757,-0.464157804827579,-2.0424403231246,0.558,0.696,0.822,-1.23219642423848
"220",10,-1,-1,2,0.1,0.784270460372557,-0.391822824298106,-1.10747784504687,0.112066360398619,-2.19443404238623,-0.0471047765059829,-1.97249102002337,-0.233737324732951,-1.72624456780388,0.366,0.514,0.686,-0.961932670345419
"221",11,-1,0,2,0.1,1.3987560919399,0.288463083712399,-1.10747784504687,0.223452491385873,-2.04915410774011,0.064298805027247,-1.83205795423679,-0.121314921991361,-1.5914218405822,0.286,0.422,0.582,-0.839325420166926
"222",12,-1,1,2,0.1,2.46312180268955,1.35564395764268,-1.10747784504687,0.362693923474386,-1.89519322622196,0.202694663573528,-1.6814946413437,0.0162058294555536,-1.44420240579292,0.212,0.312,0.462,-0.698525089528382
"223",13,-1,2,2,0.1,2.90856825800661,1.80109041295974,-1.10747784504687,0.407606756475659,-1.83730783642546,0.247513642472595,-1.62659491099801,0.0610575664696012,-1.3913877520677,0.186,0.282,0.43,-0.650645132365804
"224",14,-1,3,2,0.1,3.40468600711092,2.29720816206405,-1.10747784504687,0.384276446963969,-1.9091189837604,0.221129256566199,-1.69358980151022,0.0315278700930982,-1.45240660448146,0.21,0.308,0.454,-0.694880500917939
"225",15,-1,-3,3,0.1,2.09309119052013,-3.19769927892378,-1.10747784504687,-0.325016146359075,-2.80543593882893,-0.489808140368985,-2.55962221210511,-0.68385723526819,-2.28892976363161,0.746,0.854,0.936,-1.46327362399592
"226",16,-1,-2,3,0.1,1.2919544042934,-2.33441148989913,-1.10747784504687,-0.232057885286961,-2.64373203471913,-0.393072552007293,-2.4046185095545,-0.583321954614001,-2.14238123429279,0.684,0.798,0.918,-1.34145812851471
"227",17,-1,-1,3,0.1,0.627601966767079,-0.659136548132222,-1.10747784504687,0.0543810291838075,-2.181109503274,-0.100227192224438,-1.9655493498712,-0.281343198849691,-1.72734962155903,0.43,0.57,0.724,-0.986628011745095
"228",18,-1,0,3,0.1,1.25579653268296,0.142261689087194,-1.10747784504687,0.229100771475892,-1.94172835159184,0.076581098026428,-1.73548326779723,-0.102023790496577,-1.50543450369593,0.28,0.404,0.572,-0.788642389851923
"229",19,-1,1,3,0.1,2.14694160145442,1.03946375640754,-1.10747784504687,0.38052736491405,-1.80224858634636,0.225776132426254,-1.59725472753561,0.0451476552936808,-1.36820673256121,0.186,0.288,0.448,-0.64762158876272
"230",20,-1,2,3,0.1,3.13232578403245,2.02484793898558,-1.10747784504687,0.52593884778163,-1.61742598125062,0.371042301714924,-1.41770823010153,0.189909748686158,-1.19639137155143,0.11,0.194,0.318,-0.491228308689245
"231",21,-1,3,3,0.1,3.56786334318687,2.46038549814,-1.10747784504687,0.508225985910049,-1.67482924729852,0.350215397739669,-1.47192410987524,0.166844909755614,-1.24526690596822,0.122,0.216,0.334,-0.526982969974092
"232",22,-1,-3,1,0.3,2.56580005827762,-3.67327790332449,-1.10747784504687,-0.408395750337543,-2.97082575201167,-0.577179883934229,-2.7154868370422,-0.777151519347939,-2.43491659132069,0.798,0.896,0.948,-1.58168698218513
"233",23,-1,-2,1,0.3,1.45517908475136,-2.51176653131703,-1.10747784504687,-0.274630493479194,-2.72360696619416,-0.437557042268235,-2.47965859589686,-0.6298749906316,-2.21317548386985,0.71,0.82,0.922,-1.39951758533714
"234",24,-1,-1,1,0.3,0.68445309108956,-0.54657274640837,-1.10747784504687,0.0814678999466999,-2.13486333602431,-0.0723500111211651,-1.9216468446374,-0.252769416407498,-1.68565893689033,0.396,0.542,0.71,-0.952252002631907
"235",25,-1,0,1,0.3,1.18733465754586,0.0717011711934899,-1.10747784504687,0.222000048846207,-1.94688125748542,0.0700962060683615,-1.73997952759683,-0.108310386922521,-1.51042616489787,0.286,0.408,0.576,-0.794318173722235
"236",26,-1,1,1,0.3,2.51387659040661,1.40639874535974,-1.10747784504687,0.502757676277242,-1.6083996990639,0.350073418863642,-1.41212593903201,0.171788687351073,-1.19392173238991,0.114,0.2,0.324,-0.49888143160791
"237",27,-1,2,1,0.3,2.2787243813823,1.17124653633543,-1.10747784504687,0.434593996259354,-1.71882683136848,0.280548183795123,-1.51722282058825,0.100447246712776,-1.29300862952343,0.152,0.252,0.376,-0.582843052498839
"238",28,-1,3,1,0.3,2.75872227280349,1.65124442775662,-1.10747784504687,0.421116921894946,-1.80439327759594,0.262159798554293,-1.59501467260251,0.0771074166112315,-1.36271208181032,0.172,0.274,0.408,-0.628949501087726
"239",29,-1,-3,2,0.3,1.70914568725712,-2.78717912332561,-1.10747784504687,-0.576668541442965,-2.89584857838968,-0.732011931143354,-2.66842883501333,-0.915160487773736,-2.41644943840177,0.938,0.972,0.99,-1.64479933031819
"240",30,-1,-2,2,0.3,0.969479536313632,-1.94318586832602,-1.10747784504687,-0.391067413537319,-2.56064105603402,-0.539321117261683,-2.35107410630431,-0.713474412639327,-2.11773644078325,0.852,0.936,0.976,-1.39818460078604
"241",31,-1,-1,2,0.3,0.784270460372557,-0.391822824298106,-1.10747784504687,0.109601371653185,-1.80944826807854,-0.0277946914623905,-1.63047684637324,-0.187046457674091,-1.43001510964293,0.346,0.512,0.702,-0.796272433332621
"242",32,-1,0,2,0.3,1.3987560919399,0.288463083712399,-1.10747784504687,0.358813863164294,-1.50763737593611,0.223206620856495,-1.33511560889748,0.0661165373248543,-1.14332870670756,0.128,0.242,0.4,-0.528417037935708
"243",33,-1,1,2,0.3,2.46312180268955,1.35564395764268,-1.10747784504687,0.70161780305934,-1.1609456769696,0.563183843513696,-0.994464744306474,0.402777337341556,-0.8066477929741,0.026,0.05,0.122,-0.193671141153429
"244",34,-1,2,2,0.3,2.90856825800661,1.80109041295974,-1.10747784504687,0.81800849544391,-1.04135064452542,0.677261561660271,-0.876948570899159,0.515157184763762,-0.691420182100335,0.012,0.032,0.074,-0.081367276001564
"245",35,-1,3,2,0.3,3.40468600711092,2.29720816206405,-1.10747784504687,0.795165265991989,-1.14817123663981,0.64840145292801,-0.974428495985557,0.479141517020111,-0.779851887545656,0.024,0.046,0.102,-0.142706133590167
